data_type,regime,Xdim,ydim,nsamples,learning_algo,lr,update_noise,label_noise,loss,active,active_units,log_tau,eig_sum,eig_max,eig_nonzero,link,sim_len
predictive,rich,13,9,6,SGD,0.1,0.010985411419875584,0.0,-3.147856514336901,0.06143344709897612,0.140625,-5.485972720888393,0.6491662170164557,1.2602947004265304,0.06559259259259258,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/450/\plot.html,9999999
random,rich,5,13,4,SGD,0.1,0.016768329368110083,0.0,-2.9267059063900875,0.0425531914893617,0.062499999999999986,-5.909517241232955,0.3559607135859868,1.078352014439978,0.033999999999999996,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/452/\plot.html,9999999
smoothed,rich,9,4,11,SGD,0.1,0.0,1.0,-1.0402591781390969,0.4212244897959184,0.7000000000000001,-4.4306006926773325,0.43993497642142965,0.503070937434157,0.22535714285714287,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/453/\plot.html,9999999
random,rich,11,8,4,SGD,0.1,0.018420699693267165,0.0,-3.4920737874504963,0.025641025641025644,0.07246376811594205,-5.6726387689413285,0.3795789904959881,1.0349945960850384,0.03345,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/454/\plot.html,9999999
smoothed,rich,9,4,10,SGD,0.1,0.0625055192527397,0.0,-2.7732528981130575,0.045248868778280535,0.03333333333333333,-5.121861771440494,0.3365507130811871,0.4575865205990939,0.016999999999999998,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/455/\plot.html,9999999
predictive,lazy,4,14,7,SGD,0.1,0.0,0.21209508879201905,-2.408268535433698,0.458356940509915,0.9393939393939393,-3.8072885063287965,0.30758434257828043,0.33186842096901614,0.32511111111111113,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/456/\plot.html,9999999
predictive,lazy,17,2,16,SGD,0.1,0.02682695795279726,0.0,-1.9473224616843556,0.027624309392265196,0.07246376811594205,-5.500071425692349,0.49110111097407455,1.1100731663626189,0.039,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/457/\plot.html,9999999
random,lazy,17,7,4,SGD,0.1,0.0,0.47148663634573934,-1.7449258848630642,0.5418994413407822,0.9374999999999998,-3.808958990199873,0.3753928920187918,0.5440670198678738,0.30688,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/459/\plot.html,9999999
random,lazy,5,11,12,SGD,0.1,0.01,0.0,-3.432876254980168,0.18683729433272397,0.3397058823529412,-6.493232817744276,0.7955649385766846,1.0859673321572867,0.16505882352941176,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/461/\plot.html,9999999
random,rich,16,13,14,SGD,0.1,0.0,0.3906939937054617,-1.916834752260416,0.465266106442577,0.9629629629629629,-5.006376102697708,0.26180333155352326,0.3928521571287854,0.41996666666666665,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/464/\plot.html,9999999
random,lazy,10,2,19,SGD,0.1,0.0372759372031494,0.0,-2.555426848257362,0.03733955659276545,0.11392405063291139,-5.640310280754278,0.5145002359635454,0.7369771437509424,0.06,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/466/\plot.html,9999999
smoothed,lazy,11,11,10,SGD,0.1,0.0,0.44984326689694454,-1.7660763904985894,0.5324427480916031,0.8461538461538461,-6.68457933092934,0.2200731037453432,0.5487928485513908,0.35782608695652174,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/468/\plot.html,9999999
predictive,lazy,4,6,14,SGD,0.1,0.013257113655901088,0.0,-3.57909881461147,0.09038737446197992,0.2238805970149253,-6.428849215605321,0.661767724532381,0.7547368565300512,0.1201111111111111,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/469/\plot.html,9999999
smoothed,rich,18,19,4,SGD,0.1,0.0,0.3237457542817644,-2.104032528005837,0.5721393034825871,0.825,-6.290300069449037,0.2295455542364538,0.7428181890702739,0.34128947368421053,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/47/\plot.html,9999999
smoothed,lazy,3,9,11,SGD,0.1,0.0,0.2682695795279726,-2.250036302970623,0.6654676258992804,0.9677419354838708,-7.036240822539483,0.08906717249167871,0.24407606922398462,0.3407692307692308,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/472/\plot.html,9999999
smoothed,lazy,10,1,15,SGD,0.1,0.0,0.44984326689694454,-1.7876232147184217,0.17782101167315176,0.6,-2.7254563261917073,0.327076614111546,0.23515324323387132,0.20233333333333334,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/474/\plot.html,9999999
predictive,lazy,8,5,15,SGD,0.1,0.030888435964774818,0.0,-2.174819124886967,0.042112482853223596,0.09999999999999998,-5.611604828720639,0.3880756279761865,0.8723004173710972,0.06258823529411764,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/475/\plot.html,9999999
random,rich,14,17,18,SGD,0.1,0.07906043210907697,0.0,-1.0776016641208082,0.023684210526315787,0.012345679012345677,-4.34609529633393,0.4110429984211732,0.32614312369399057,0.0096875,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/476/\plot.html,9999999
random,lazy,10,17,13,SGD,0.1,0.0,0.22229964825261944,-2.3511315659771013,0.5533870967741934,0.986111111111111,-16.5882093792338,0.19317150797329014,0.29428389305002856,0.3938571428571428,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/477/\plot.html,9999999
smoothed,rich,1,5,19,SGD,0.1,0.017575106248547922,0.0,-3.3067828224693128,0.1482509047044632,0.29508196721311475,-2.768904442325489,1.3844876948618494,0.9051055999487008,0.13014285714285712,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/478/\plot.html,9999999
predictive,rich,18,17,13,SGD,0.1,0.0,0.3237457542817644,-2.096005458330276,0.5903225806451613,0.9736842105263158,-4.324532640175944,0.324899584904145,0.5431175866003674,0.4011891891891891,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/479/\plot.html,9999999
random,rich,1,18,13,SGD,0.1,0.0,0.5428675439323859,-1.6059748877498248,0.7964401294498381,0.9062499999999999,-1.6755928146093049,0.9265759249091504,1.3585481813385345,0.34819999999999995,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/48/\plot.html,9999999
predictive,lazy,2,7,17,SGD,0.1,0.0,0.9102981779915218,-1.0051644686487784,0.07560975609756097,0.17142857142857149,0.0,0.6990760913174434,0.6554104648518257,0.08739999999999999,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/480/\plot.html,9999999
random,rich,7,9,6,SGD,0.1,0.012648552168552958,0.0,-3.534383476926679,0.058394160583941604,0.1690140845070423,-6.0054898232536145,0.7706026213499008,1.0602661003418294,0.08199999999999999,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/482/\plot.html,9999999
random,lazy,5,14,12,SGD,0.1,0.0,0.2442053094548651,-2.306356145853205,0.5558375634517766,1.0,0.0,0.1795425777403656,0.32290635175583177,0.39335000000000003,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/483/\plot.html,9999999
predictive,rich,2,0,17,SGD,0.1,0.0,0.10481131341546858,-1.5579590634361107,0.027571580063626727,0.08571428571428574,0.0,0.377787012200234,0.32415027861055473,0.0472,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/484/\plot.html,9999999
random,rich,4,17,10,SGD,0.1,0.0,0.3088843596477481,-2.1603271953298218,0.5653679653679653,0.9420289855072467,-1.5465251431804925,0.19550646606386138,0.3418369830943453,0.36254545454545456,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/485/\plot.html,9999999
smoothed,lazy,2,16,13,SGD,0.1,0.0,0.3906939937054617,-1.5159637670181232,0.030495356037151703,0.037735849056603765,0.0,0.061758128934726216,0.282918579862231,0.018789473684210526,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/486/\plot.html,9999999
predictive,rich,3,19,18,SGD,0.1,0.0,0.5428675439323859,-1.6180923623120216,0.14151351351351352,0.45714285714285713,0.0,0.2351179656967038,0.18284373333433213,0.19842857142857145,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/487/\plot.html,9999999
predictive,rich,12,1,7,SGD,0.1,0.0,0.21209508879201905,-2.3888061404423375,0.5514376996805113,0.9062499999999999,-3.2967437197528118,0.3666177766845367,0.3999662378643642,0.30688,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/489/\plot.html,9999999
predictive,rich,16,7,8,SGD,0.1,0.025595479226995357,0.0,-1.7743078551484401,0.025522041763341073,0.023809523809523808,-5.757432603887251,0.18107006979061702,1.0515855954329472,0.015909090909090907,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/49/\plot.html,9999999
predictive,rich,16,12,19,SGD,0.1,0.0,0.7906043210907697,-1.2920614628445581,0.395715676728335,0.9204545454545456,-4.765740719311242,0.39484663404721226,1.2297674907509692,0.450909090909091,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/490/\plot.html,9999999
predictive,lazy,11,9,6,SGD,0.1,0.0,0.2329951810515372,-2.3669172162403473,0.4554794520547945,0.9130434782608696,-5.538524876101149,0.2112370746793787,0.55084714228076,0.3293913043478261,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/492/\plot.html,9999999
predictive,rich,18,8,14,SGD,0.1,0.08685113737513525,0.0,-1.5688264270387697,0.018518518518518524,0.012820512820512818,-4.274767100954258,0.6322639040607947,0.8586835067219122,0.008837837837837838,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/493/\plot.html,9999999
random,rich,7,8,5,SGD,0.1,0.0,0.12067926406393285,-2.9758059658375964,0.5076923076923077,0.859375,-5.785830065880756,0.16108344898526555,0.3043314143782687,0.28731249999999997,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/494/\plot.html,9999999
random,lazy,19,11,11,SGD,0.1,0.1,0.0,-1.026550439348438,0.0186219739292365,0.012345679012345677,-4.283211017846702,0.1851096590487173,0.45153596186211087,0.007999999999999998,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/495/\plot.html,9999999
smoothed,rich,10,13,8,SGD,0.1,0.015264179671752334,0.0,-3.2577443374771797,0.11922077922077921,0.09722222222222225,-6.033677660617887,0.4978055118945764,1.151202745127543,0.05475,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/496/\plot.html,9999999
predictive,rich,7,3,9,SGD,0.1,0.09540954763499938,0.0,-1.3939823700583287,0.019801980198019802,0.014925373134328354,-4.99456807839293,0.07383588103121114,0.23784394028417563,0.009533333333333335,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/497/\plot.html,9999999
predictive,lazy,6,15,14,SGD,0.1,0.012067926406393288,0.0,-3.5228406614182726,0.08555399719495094,0.30769230769230776,-6.476136422432944,0.7509751638815005,0.9305032374212885,0.16015384615384615,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/498/\plot.html,9999999
smoothed,rich,13,6,14,SGD,0.1,0.02442053094548651,0.0,-3.0221395924038266,0.2021768707482993,0.15714285714285717,-5.768147886400706,0.6861559030200992,1.0243502805691311,0.07344999999999999,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/50/\plot.html,9999999
smoothed,lazy,4,2,9,SGD,0.1,0.0,0.3906939937054617,-1.8970972188831197,0.12065439672801637,0.18461538461538465,0.0,0.15666043820763884,0.1453422927198593,0.07442857142857143,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/500/\plot.html,9999999
random,rich,14,7,4,SGD,0.1,0.0,0.49417133613238345,-1.6742949221775554,0.38624338624338633,0.7432432432432433,-4.795449752720244,0.3557038843765224,0.4728696768094597,0.28059090909090906,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/501/\plot.html,9999999
random,rich,15,17,19,SGD,0.1,0.03556480306223128,0.0,-1.2157396672583756,0.023789907312049434,0.037349397590361454,-6.380575762938812,0.3305307292931919,1.4375122326735335,0.02548484848484848,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/502/\plot.html,9999999
random,rich,16,5,16,SGD,0.1,0.0,0.35564803062231287,-1.884082717370243,0.3647619047619048,0.926829268292683,-5.070317200309656,0.3338706133447664,0.26587481561935655,0.3976363636363637,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/503/\plot.html,9999999
smoothed,lazy,5,17,13,SGD,0.1,0.03393221771895328,0.0,-2.22301827880199,0.020504731861198736,0.013157894736842103,-5.375252353510612,0.1647969642956317,1.145882168088771,0.009652173913043478,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/505/\plot.html,9999999
predictive,rich,4,0,11,SGD,0.1,0.0,0.42919342601287774,-2.026481387907062,0.3425454545454546,0.984848484848485,0.0,0.1797301321135715,0.1774830033447119,0.3492222222222222,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/506/\plot.html,9999999
smoothed,rich,13,5,13,SGD,0.1,0.0,0.12067926406393285,-2.8590241973997075,0.6811912225705329,0.9242424242424243,-2.606926545979239,0.12554238791928535,0.15897893028381152,0.3231052631578948,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/507/\plot.html,9999999
predictive,rich,17,14,12,SGD,0.1,0.0,0.4094915062380424,-1.8559291020104969,0.5181494661921708,0.9090909090909091,-7.857946695872715,0.2510398445537745,0.3262521787615718,0.3802857142857143,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/508/\plot.html,9999999
random,lazy,9,11,13,SGD,0.1,0.02682695795279726,0.0,-1.674342853814304,0.03820598006644519,0.12658227848101267,-5.65303353221756,0.8234696054119194,1.325505113655015,0.06571428571428571,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/509/\plot.html,9999999
predictive,rich,8,8,13,SGD,0.1,0.014563484775012436,0.0,-3.2265448837472257,0.09645732689210951,0.3194805194805195,-6.157972700447682,1.1377971458681475,1.0358763158429425,0.15052941176470588,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/510/\plot.html,9999999
predictive,lazy,14,4,15,SGD,0.1,0.014563484775012436,0.0,-2.975867733656689,0.06289308176100629,0.24096385542168677,-6.312803837838947,0.6528626868279118,1.1429260292557626,0.1366896551724138,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/511/\plot.html,9999999
smoothed,lazy,17,3,4,SGD,0.1,0.020235896477251564,0.0,-2.5286845807570635,0.02127659574468085,0.04838709677419356,-5.642565066692245,0.44521254546187133,0.860275374926934,0.022761904761904764,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/512/\plot.html,9999999
random,lazy,18,6,11,SGD,0.1,0.0,0.1757510624854792,-2.5676860323623063,0.49628252788104094,0.9642857142857145,-5.093945861972317,0.26461694181316014,0.24806545551050577,0.41875999999999997,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/514/\plot.html,9999999
smoothed,rich,16,18,3,SGD,0.1,0.0,0.6250551925273972,-1.4877125635909394,0.515625,0.6923076923076923,-4.689428502560114,0.3276871255268787,0.5593110750322039,0.18814285714285714,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/516/\plot.html,9999999
predictive,rich,1,3,10,SGD,0.1,0.03906939937054617,0.0,-2.9235730638705326,0.05037313432835821,0.11408450704225351,-2.961870731989509,0.4438415571393131,0.24364937437689163,0.059,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/517/\plot.html,9999999
predictive,lazy,2,7,6,SGD,0.1,0.03393221771895328,0.0,-3.2511656016633577,0.049535603715170275,0.07142857142857144,-5.960400731373556,0.4312876278111839,0.4412041039778996,0.037399999999999996,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/518/\plot.html,9999999
predictive,lazy,10,0,18,SGD,0.1,0.0,0.6551285568595507,-1.3916141102959367,0.48315412186379925,1.0,0.0,0.25229010245315253,0.25152382253111344,0.3726666666666666,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/519/\plot.html,9999999
predictive,lazy,19,4,14,SGD,0.1,0.04498432668969444,0.0,-1.6644743110147713,0.02218700475435816,0.013157894736842103,-4.688166717620915,0.3748105137704853,1.0040211373931485,0.009846153846153846,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/52/\plot.html,9999999
smoothed,lazy,19,5,3,SGD,0.1,0.03556480306223128,0.0,-2.000999863306511,0.02727272727272727,0.0425531914893617,-4.913019668343705,0.3489177113023233,0.8817514002767919,0.012,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/520/\plot.html,9999999
predictive,lazy,12,11,7,SGD,0.1,0.014563484775012436,0.0,-3.4245231550048363,0.05111821086261981,0.12499999999999997,-6.397516983787802,0.438194424863991,0.9568502131321541,0.05564,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/521/\plot.html,9999999
random,lazy,4,7,5,SGD,0.1,0.0,0.6551285568595507,-1.4131423994283145,0.5,0.9999999999999999,0.0,0.2480528177455123,0.45404159297437796,0.35375,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/522/\plot.html,9999999
predictive,rich,16,7,2,SGD,0.1,0.0,1.0,-1.0204236452392985,0.4600000000000001,0.5483870967741935,-3.6436200090507067,0.3356453365596085,0.6491071542536241,0.1752121212121212,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/523/\plot.html,9999999
smoothed,rich,9,2,12,SGD,0.1,0.040949150623804234,0.0,-3.115680378273706,0.03883333333333333,0.04347826086956523,-5.518845362752532,0.4707204439938746,0.5784881983605364,0.02416666666666667,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/524/\plot.html,9999999
random,rich,13,10,8,SGD,0.1,0.0,0.22229964825261944,-2.347087150583768,0.4907651715039578,0.8783783783783786,-5.110690181707936,0.2472124236793906,0.46163784187244883,0.3425,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/525/\plot.html,9999999
smoothed,rich,14,4,7,SGD,0.1,0.0,0.14563484775012436,-2.8173400782534217,0.565982404692082,0.942857142857143,-5.2388290473875125,0.13658284288729572,0.21971921885515427,0.3381578947368421,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/526/\plot.html,9999999
predictive,rich,2,18,16,SGD,0.1,0.0,0.3237457542817644,-1.4509303808603207,0.04004524886877828,0.11267605633802816,0.0,0.27538697311747135,0.2246549780572303,0.058600000000000006,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/528/\plot.html,9999999
random,lazy,1,15,16,SGD,0.1,0.0,0.3906939937054617,-1.5354140597027632,0.9348951911220714,0.9999999999999998,0.0,1.4430932273524022,1.057379706225887,0.38741176470588234,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/529/\plot.html,9999999
smoothed,rich,7,19,9,SGD,0.1,0.0,0.49417133613238345,-1.6989960445502854,0.6586813186813186,0.8354430379746836,-6.495176349236339,0.15237531015347097,0.47263974534325875,0.3623333333333333,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/53/\plot.html,9999999
predictive,lazy,6,17,15,SGD,0.1,0.015264179671752334,0.0,-3.2288381400227375,0.05708609271523179,0.25316455696202533,-6.30906877774427,0.5540510726797983,0.7169739869758325,0.13723076923076924,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/530/\plot.html,9999999
smoothed,lazy,3,15,16,SGD,0.1,0.04498432668969444,0.0,-1.8072840133323391,0.020266666666666665,0.015384615384615382,-4.927184982625273,0.25276915230300395,1.1034724189484353,0.010526315789473686,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/531/\plot.html,9999999
random,lazy,10,9,11,SGD,0.1,0.014563484775012436,0.0,-2.8680670466638944,0.05168986083499005,0.22666666666666666,-6.0058438109103065,0.6658821773489696,1.03237841445165,0.11074999999999999,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/532/\plot.html,9999999
predictive,lazy,9,8,1,SGD,0.1,0.0,0.281176869797423,-2.0087294489142016,0.9800000000000001,0.9800000000000001,-18.533916732921604,0.3923687719957782,0.8209468961281202,0.24668421052631576,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/533/\plot.html,9999999
predictive,lazy,18,4,9,SGD,0.1,0.0,0.2559547922699536,-2.2570091216519983,0.5146853146853146,1.0,0.0,0.24669934444081615,0.21414508246055244,0.37624324324324326,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/534/\plot.html,9999999
random,lazy,10,10,12,SGD,0.1,0.015264179671752334,0.0,-3.0798769819202203,0.06007194244604318,0.25,-6.099247304339222,0.8669672221418123,1.0639932726067576,0.11957142857142858,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/535/\plot.html,9999999
predictive,rich,10,18,13,SGD,0.1,0.0,0.3088843596477481,-2.1313196826530607,0.5030405405405406,0.9857142857142855,0.0,0.2680298692315272,0.3966281008354729,0.3760476190476191,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/536/\plot.html,9999999
smoothed,rich,17,19,9,SGD,0.1,0.0625055192527397,0.0,-1.8310961431762065,0.02267002518891687,0.015151515151515148,-4.81779398646772,0.41719179927712147,0.9585224591600714,0.008270270270270271,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/537/\plot.html,9999999
smoothed,rich,4,9,10,SGD,0.1,0.03393221771895328,0.0,-2.2336206597580706,0.03893967093235831,0.04761904761904763,-4.995120295853047,0.3387606514481939,0.9455117212860332,0.027499999999999997,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/538/\plot.html,9999999
predictive,lazy,18,18,16,SGD,0.1,0.0,0.2682695795279726,-2.247154404197648,0.6356200527704485,0.9718309859154928,-1.8981964577712145,0.37077048121878353,0.44893860768139837,0.38397297297297295,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/539/\plot.html,9999999
random,lazy,17,8,2,SGD,0.1,0.015998587196060583,0.0,-3.9046922266916315,0.018691588785046724,0.031249999999999993,-5.476592609105597,0.25254613119453595,0.9974781275342849,0.013346153846153846,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/540/\plot.html,9999999
smoothed,rich,8,5,1,SGD,0.1,0.0,0.8685113737513525,-0.976742128554852,0.7105263157894737,0.7105263157894737,-3.516932218418126,0.318437323815827,0.590351073103758,0.13535714285714287,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/541/\plot.html,9999999
predictive,lazy,6,5,19,SGD,0.1,0.0,0.3237457542817644,-2.0962567192155928,0.4698529411764705,0.9629629629629629,-7.903647301503924,0.6726178928799783,1.704904536179436,0.43407692307692314,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/542/\plot.html,9999999
random,lazy,1,13,15,SGD,0.1,0.0,0.12648552168552962,-2.123408613355214,0.9284931506849314,1.0,0.0,1.5072530483275015,1.0454710164415144,0.34740000000000004,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/543/\plot.html,9999999
random,lazy,16,7,12,SGD,0.1,0.0,0.9102981779915218,-1.1273935004049003,0.40933572710951527,1.0,0.0,0.43916600600078226,0.35429292984339017,0.42787499999999995,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/544/\plot.html,9999999
predictive,rich,2,4,9,SGD,0.1,0.0,0.20235896477251566,-1.4752675832806916,0.04285714285714287,0.09859154929577468,0.0,0.8007369331891576,0.7500890529342789,0.0492,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/545/\plot.html,9999999
predictive,lazy,16,12,3,SGD,0.1,0.010985411419875584,0.0,-3.796010826746677,0.036363636363636355,0.06493506493506494,-6.035681832521823,0.44828867313893184,1.3199936382742072,0.03424242424242424,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/546/\plot.html,9999999
predictive,lazy,18,0,12,SGD,0.1,0.0,0.12067926406393285,-2.9520534130760145,0.7537037037037037,0.9743589743589743,-1.5006111199901857,0.26304959093341024,0.3401904732091055,0.40894594594594597,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/547/\plot.html,9999999
smoothed,rich,19,14,8,SGD,0.1,0.0,0.6250551925273972,-1.4725226796162603,0.42808398950131227,0.7051282051282052,-5.4702643057437506,0.2156689566935141,0.6899198753911432,0.2914411764705882,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/548/\plot.html,9999999
smoothed,rich,4,5,12,SGD,0.1,0.017575106248547922,0.0,-3.663128115000239,0.14307004470938894,0.10810810810810809,-6.097724625413536,0.5406273704918719,0.8840167616854245,0.055600000000000004,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/549/\plot.html,9999999
smoothed,lazy,14,18,17,SGD,0.1,0.028117686979742307,0.0,-1.964988356208255,0.042875157629255985,0.03703703703703703,-4.2000111008777266,0.32334745798210796,0.9323091762601552,0.016939393939393938,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/55/\plot.html,9999999
random,lazy,5,13,19,SGD,0.1,0.0,0.35564803062231287,-1.9594014659531371,0.5651428571428571,0.987179487179487,-19.05157269161575,0.24377528123849537,0.2120967183273348,0.4516842105263158,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/550/\plot.html,9999999
